customerID,summary
7020-OZKXZ,"Customer ID: 7020-OZKXZ. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $75.5 monthly, total charges $637.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3977-QCRSL,"Customer ID: 3977-QCRSL. A female customer, non-senior, uses no internet with month-to-month contract. Pays $20.15 monthly, total charges $117.95. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
0017-DINOC,"Customer ID: 0017-DINOC. A male customer, non-senior, uses dsl internet with two year contract. Pays $45.2 monthly, total charges $2460.55. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
1447-PJGGA,"Customer ID: 1447-PJGGA. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $95.25 monthly, total charges $5464.65. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
8565-CLBZW,"Customer ID: 8565-CLBZW. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $89.85 monthly, total charges $2165.05. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9139-WQQDY,"Customer ID: 9139-WQQDY. A female customer, non-senior, uses fiber optic internet with one year contract. Pays $100.45 monthly, total charges $4941.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
0224-HJAPT,"Customer ID: 0224-HJAPT. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $47.15 monthly, total charges $223.15. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8086-OVPWV,"Customer ID: 8086-OVPWV. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $80.2 monthly, total charges $181.1. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9430-FRQOC,"Customer ID: 9430-FRQOC. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $87.1 monthly, total charges $341.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
7639-OPLNG,"Customer ID: 7639-OPLNG. A male customer, non-senior, uses dsl internet with two year contract. Pays $79.25 monthly, total charges $5731.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3074-GQWYX,"Customer ID: 3074-GQWYX. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $75.9 monthly, total charges $357.75. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
1492-QGCLU,"Customer ID: 1492-QGCLU. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $85.7 monthly, total charges $4616.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6845-RGTYS,"Customer ID: 6845-RGTYS. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $98.75 monthly, total charges $4533.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
7328-OWMOM,"Customer ID: 7328-OWMOM. A female customer, non-senior, uses no internet with one year contract. Pays $20.1 monthly, total charges $589.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4418-LZMSV,"Customer ID: 4418-LZMSV. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $61.8 monthly, total charges $750.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5155-AZQPB,"Customer ID: 5155-AZQPB. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $49.9 monthly, total charges $1410.25. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8861-HGGKB,"Customer ID: 8861-HGGKB. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $86.45 monthly, total charges $830.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
1087-GRUYI,"Customer ID: 1087-GRUYI. A male customer, non-senior, uses no internet with two year contract. Pays $20.4 monthly, total charges $743.5. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7065-YUNRY,"Customer ID: 7065-YUNRY. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $45.3 monthly, total charges $45.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
7694-VLBWQ,"Customer ID: 7694-VLBWQ. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $104.1 monthly, total charges $7040.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
2546-KZAAT,"Customer ID: 2546-KZAAT. A male customer, non-senior, uses dsl internet with one year contract. Pays $75.4 monthly, total charges $3865.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0181-RITDD,"Customer ID: 0181-RITDD. A male customer, non-senior, uses fiber optic internet with two year contract. Pays $108.15 monthly, total charges $6825.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5989-PGKJB,"Customer ID: 5989-PGKJB. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $86.25 monthly, total charges $1340.1. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4795-KTRTH,"Customer ID: 4795-KTRTH. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $81.0 monthly, total charges $371.65. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8272-ONJLV,"Customer ID: 8272-ONJLV. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $95.7 monthly, total charges $1184.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
1488-PBLJN,"Customer ID: 1488-PBLJN. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $116.85 monthly, total charges $8477.7. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
0308-GIQJT,"Customer ID: 0308-GIQJT. A male customer, senior, uses fiber optic internet with one year contract. Pays $105.75 monthly, total charges $7382.85. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3778-FOAQW,"Customer ID: 3778-FOAQW. A female customer, non-senior, uses no internet with one year contract. Pays $20.15 monthly, total charges $456.85. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
4452-ROHMO,"Customer ID: 4452-ROHMO. A female customer, non-senior, uses no internet with two year contract. Pays $19.6 monthly, total charges $331.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6481-OGDOO,"Customer ID: 6481-OGDOO. A male customer, non-senior, uses fiber optic internet with one year contract. Pays $90.6 monthly, total charges $6056.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
3090-LETTY,"Customer ID: 3090-LETTY. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $60.95 monthly, total charges $134.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
5349-AZPEW,"Customer ID: 5349-AZPEW. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $25.05 monthly, total charges $125.5. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
3753-TSEMP,"Customer ID: 3753-TSEMP. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $88.15 monthly, total charges $1390.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
8305-VHZBZ,"Customer ID: 8305-VHZBZ. A male customer, non-senior, uses no internet with month-to-month contract. Pays $20.2 monthly, total charges $20.2. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
9720-JJJOR,"Customer ID: 9720-JJJOR. A male customer, non-senior, uses dsl internet with one year contract. Pays $60.3 monthly, total charges $2511.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8100-HZZLJ,"Customer ID: 8100-HZZLJ. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $63.95 monthly, total charges $2737.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8775-ERLNB,"Customer ID: 8775-ERLNB. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $74.3 monthly, total charges $74.3. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
8309-IEYJD,"Customer ID: 8309-IEYJD. A female customer, senior, uses fiber optic internet with month-to-month contract. Pays $70.6 monthly, total charges $70.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
9172-JITSM,"Customer ID: 9172-JITSM. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $90.8 monthly, total charges $2361.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
6298-QDFNH,"Customer ID: 6298-QDFNH. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $79.35 monthly, total charges $1730.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: YES."
7398-HPYZQ,"Customer ID: 7398-HPYZQ. A male customer, non-senior, uses dsl internet with two year contract. Pays $90.55 monthly, total charges $6404.0. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
3546-GHEAE,"Customer ID: 3546-GHEAE. A male customer, non-senior, uses no internet with two year contract. Pays $19.45 monthly, total charges $165.35. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
7361-YPXFS,"Customer ID: 7361-YPXFS. A female customer, senior, uses dsl internet with month-to-month contract. Pays $64.45 monthly, total charges $1867.6. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
6557-BZXLQ,"Customer ID: 6557-BZXLQ. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $69.65 monthly, total charges $1043.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2550-QHZGP,"Customer ID: 2550-QHZGP. A male customer, non-senior, uses no internet with one year contract. Pays $19.5 monthly, total charges $128.6. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
7519-JTWQH,"Customer ID: 7519-JTWQH. A female customer, non-senior, uses fiber optic internet with two year contract. Pays $110.5 monthly, total charges $7455.45. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
2538-OIMXF,"Customer ID: 2538-OIMXF. A female customer, non-senior, uses dsl internet with month-to-month contract. Pays $24.7 monthly, total charges $24.7. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
8543-MSDMF,"Customer ID: 8543-MSDMF. A male customer, non-senior, uses dsl internet with month-to-month contract. Pays $77.4 monthly, total charges $206.15. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
9961-JBNMK,"Customer ID: 9961-JBNMK. A male customer, senior, uses fiber optic internet with month-to-month contract. Pays $96.8 monthly, total charges $2030.3. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
1170-SASML,"Customer ID: 1170-SASML. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $85.4 monthly, total charges $5869.4. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
4872-JCVCA,"Customer ID: 4872-JCVCA. A female customer, non-senior, uses dsl internet with two year contract. Pays $47.6 monthly, total charges $3377.8. Sentiment from support: Negative. Risk of churn (based on sentiment): HIGH. Actual churn: NO."
5346-BZCHP,"Customer ID: 5346-BZCHP. A female customer, non-senior, uses no internet with two year contract. Pays $19.4 monthly, total charges $1346.2. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
2038-LLMLM,"Customer ID: 2038-LLMLM. A female customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $103.85 monthly, total charges $4946.05. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: NO."
6173-ITPWD,"Customer ID: 6173-ITPWD. A male customer, non-senior, uses fiber optic internet with month-to-month contract. Pays $83.35 monthly, total charges $4065.0. Sentiment from support: Positive. Risk of churn (based on sentiment): LOW. Actual churn: YES."
